Gene_ID,KEGG_ko
gene_00464,"ko00511,ko04141,map00511,map04141"
gene_00329,"ko00511,ko04142,map00511,map04142"
gene_07274,"ko00511,ko04142,map00511,map04142"
gene_01869,"ko00511,map00511"
gene_05366,"ko00511,map00511"
gene_03666,"ko00513,ko01100,map00513,map01100"
gene_03942,"ko00513,ko01100,map00513,map01100"
gene_05779,"ko00513,ko01100,map00513,map01100"
gene_06459,"ko00513,ko01100,map00513,map01100"
gene_06521,"ko00513,ko01100,map00513,map01100"
gene_07351,"ko00513,ko01100,map00513,map01100"
gene_10038,"ko00513,ko01100,map00513,map01100"
gene_11692,"ko00513,ko01100,map00513,map01100"
gene_12125,"ko00513,ko01100,map00513,map01100"
gene_12829,"ko00513,ko01100,map00513,map01100"
gene_06165,"ko00514,ko00515,ko01100,map00514,map00515,map01100"
gene_09878,"ko00514,ko00515,ko01100,map00514,map00515,map01100"
gene_11286,"ko00514,ko00515,ko01100,map00514,map00515,map01100"
gene_03497,"ko00514,map00514"
gene_02381,"ko00520,ko00531,ko01100,ko01501,map00520,map00531,map01100,map01501"
gene_09931,"ko00520,ko00531,ko01100,ko01501,map00520,map00531,map01100,map01501"
gene_02030,"ko00520,ko00563,ko01100,map00520,map00563,map01100"
gene_00451,"ko00520,ko01100,ko01130,map00520,map01100,map01130"
gene_01651,"ko00520,ko01100,ko01130,map00520,map01100,map01130"
gene_00195,"ko00520,ko01100,map00520,map01100"
gene_00783,"ko00520,ko01100,map00520,map01100"
gene_00893,"ko00520,ko01100,map00520,map01100"
gene_01193,"ko00520,ko01100,map00520,map01100"
gene_02436,"ko00520,ko01100,map00520,map01100"
gene_03256,"ko00520,ko01100,map00520,map01100"
gene_03367,"ko00520,ko01100,map00520,map01100"
gene_04819,"ko00520,ko01100,map00520,map01100"
gene_04825,"ko00520,ko01100,map00520,map01100"
gene_04865,"ko00520,ko01100,map00520,map01100"
gene_05466,"ko00520,ko01100,map00520,map01100"
gene_06342,"ko00520,ko01100,map00520,map01100"
gene_06355,"ko00520,ko01100,map00520,map01100"
gene_06806,"ko00520,ko01100,map00520,map01100"
gene_08103,"ko00520,ko01100,map00520,map01100"
gene_08250,"ko00520,ko01100,map00520,map01100"
gene_08251,"ko00520,ko01100,map00520,map01100"
gene_09930,"ko00520,ko01100,map00520,map01100"
gene_10029,"ko00520,ko01100,map00520,map01100"
gene_10666,"ko00520,ko01100,map00520,map01100"
gene_10743,"ko00520,ko01100,map00520,map01100"
gene_10744,"ko00520,ko01100,map00520,map01100"
gene_11666,"ko00520,ko01100,map00520,map01100"
gene_12197,"ko00520,ko01100,map00520,map01100"
gene_12598,"ko00520,ko01100,map00520,map01100"
gene_13083,"ko00520,ko01100,map00520,map01100"
gene_09927,"ko00520,ko01130,map00520,map01130"
gene_00143,"ko00520,map00520"
gene_00637,"ko00520,map00520"
gene_01171,"ko00520,map00520"
gene_02588,"ko00520,map00520"
gene_03887,"ko00520,map00520"
gene_03888,"ko00520,map00520"
gene_04396,"ko00520,map00520"
gene_05018,"ko00520,map00520"
gene_05646,"ko00520,map00520"
gene_05704,"ko00520,map00520"
gene_06756,"ko00520,map00520"
gene_06757,"ko00520,map00520"
gene_07056,"ko00520,map00520"
gene_07795,"ko00520,map00520"
gene_08001,"ko00520,map00520"
gene_08587,"ko00520,map00520"
gene_08861,"ko00520,map00520"
gene_09124,"ko00520,map00520"
gene_10204,"ko00520,map00520"
gene_10607,"ko00520,map00520"
gene_10778,"ko00520,map00520"
gene_11168,"ko00520,map00520"
gene_11176,"ko00520,map00520"
gene_12037,"ko00520,map00520"
gene_12359,"ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130"
gene_04598,"ko00521,ko00562,ko01100,ko01120,ko01130,map00521,map00562,map01100,map01120,map01130"
gene_05189,"ko00521,ko00562,ko01100,ko01120,ko01130,map00521,map00562,map01100,map01120,map01130"
gene_07817,"ko00521,ko00562,ko01100,ko01120,ko01130,map00521,map00562,map01100,map01120,map01130"
gene_10867,"ko00521,ko00562,ko01100,ko01120,ko01130,map00521,map00562,map01100,map01120,map01130"
gene_10265,"ko00521,ko00562,ko01100,ko01130,map00521,map00562,map01100,map01130"
gene_09606,"ko00521,ko00562,ko01100,ko04070,map00521,map00562,map01100,map04070"
gene_11146,"ko00521,ko00562,ko01100,ko04070,map00521,map00562,map01100,map04070"
gene_04659,"ko00531,ko01100,ko04142,map00531,map01100,map04142"
gene_09987,"ko00561,ko00564,ko00565,ko01100,ko01110,map00561,map00564,map00565,map01100,map01110"
gene_12242,"ko00561,ko00564,ko01100,ko01110,ko04072,ko04975,map00561,map00564,map01100,map01110,map04072,map04975"
gene_01305,"ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110"
gene_03450,"ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110"
gene_02619,"ko00561,ko00564,ko01110,map00561,map00564,map01110"
gene_08190,"ko00561,ko00564,ko01110,map00561,map00564,map01110"
gene_10534,"ko00561,ko00830,ko01100,ko04975,map00561,map00830,map01100,map04975"
gene_06375,"ko00561,ko01100,ko03320,ko04626,map00561,map01100,map03320,map04626"
gene_11900,"ko00561,ko01100,ko04138,map00561,map01100,map04138"
gene_03044,"ko00561,ko01100,ko04714,ko04723,ko04923,map00561,map01100,map04714,map04723,map04923"
gene_00437,"ko00561,ko01100,map00561,map01100"
gene_00438,"ko00561,ko01100,map00561,map01100"
gene_04322,"ko00561,ko01100,map00561,map01100"
gene_04393,"ko00561,ko01100,map00561,map01100"
gene_06959,"ko00561,ko01100,map00561,map01100"
gene_09737,"ko00561,ko01100,map00561,map01100"
gene_11420,"ko00561,ko01100,map00561,map01100"
gene_05812,"ko00561,ko04975,map00561,map04975"
gene_11133,"ko00561,ko04975,map00561,map04975"
gene_11134,"ko00561,ko04975,map00561,map04975"
gene_05292,"ko00561,map00561"
gene_08341,"ko00561,map00561"
gene_05287,"ko00562,ko00564,ko00565,ko01100,ko01110,ko02024,ko04919,map00562,map00564,map00565,map01100,map01110,map02024,map04919"
gene_09502,"ko00562,ko00564,ko00565,ko01100,ko01110,ko02024,ko04919,map00562,map00564,map00565,map01100,map01110,map02024,map04919"
gene_09503,"ko00562,ko00564,ko00565,ko01100,ko01110,ko02024,ko04919,map00562,map00564,map00565,map01100,map01110,map02024,map04919"
gene_10124,"ko00562,ko00564,ko00565,ko01100,ko01110,ko02024,ko04919,map00562,map00564,map00565,map01100,map01110,map02024,map04919"
gene_11049,"ko00562,ko00564,ko00565,ko01100,ko01110,ko02024,ko04919,map00562,map00564,map00565,map01100,map01110,map02024,map04919"
gene_11116,"ko00562,ko00564,ko01100,ko04070,map00562,map00564,map01100,map04070"
gene_01602,"ko00562,ko01100,ko03015,ko04070,ko04138,map00562,map01100,map03015,map04070,map04138"
gene_00567,"ko00562,ko01100,ko04011,ko04070,ko04072,ko04139,ko04144,ko04666,ko04810,ko05231,map00562,map01100,map04011,map04070,map04072,map04139,map04144,map04666,map04810,map05231"
gene_11126,"ko00562,ko01100,ko04011,ko04070,map00562,map01100,map04011,map04070"
gene_05566,"ko00562,ko01100,ko04020,ko04070,ko04919,ko04933,map00562,map01100,map04020,map04070,map04919,map04933"
gene_12116,"ko00562,ko01100,ko04070,ko04136,ko04138,ko04140,ko04145,ko04371,ko05152,ko05167,map00562,map01100,map04070,map04136,map04138,map04140,map04145,map04371,map05152,map05167"
gene_01491,"ko00562,ko01100,ko04070,ko04138,map00562,map01100,map04070,map04138"
gene_02739,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
gene_05745,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
gene_06746,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
gene_06747,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
gene_08413,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
gene_09621,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
gene_11107,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
gene_11135,"ko00562,ko01100,ko04070,map00562,map01100,map04070"
gene_07127,"ko00562,ko01521,ko04068,ko04070,ko04071,ko04115,ko04140,ko04150,ko04151,ko04212,ko04218,ko04510,ko04931,ko05161,ko05165,ko05200,ko05206,ko05213,ko05214,ko05215,ko05218,ko05222,ko05224,ko05225,ko05230,map00562,map01521,map04068,map04070,map04071,map04115,map04140,map04150,map04151,map04212,map04218,map04510,map04931,map05161,map05165,map05200,map05206,map05213,map05214,map05215,map05218,map05222,map05224,map05225,map05230"
gene_08980,"ko00562,ko04070,ko04145,ko04810,map00562,map04070,map04145,map04810"
gene_00953,"ko00562,map00562"
gene_02650,"ko00562,map00562"
gene_00326,"ko00563,ko01100,map00563,map01100"
gene_01187,"ko00563,ko01100,map00563,map01100"
gene_02028,"ko00563,ko01100,map00563,map01100"
gene_02029,"ko00563,ko01100,map00563,map01100"
gene_02208,"ko00563,ko01100,map00563,map01100"
gene_02314,"ko00563,ko01100,map00563,map01100"
gene_02602,"ko00563,ko01100,map00563,map01100"
gene_02724,"ko00563,ko01100,map00563,map01100"
gene_03719,"ko00563,ko01100,map00563,map01100"
gene_04528,"ko00563,ko01100,map00563,map01100"
gene_05302,"ko00563,ko01100,map00563,map01100"
gene_05303,"ko00563,ko01100,map00563,map01100"
gene_05535,"ko00563,ko01100,map00563,map01100"
gene_06067,"ko00563,ko01100,map00563,map01100"
gene_06273,"ko00563,ko01100,map00563,map01100"
gene_06388,"ko00563,ko01100,map00563,map01100"
gene_06408,"ko00563,ko01100,map00563,map01100"
gene_07296,"ko00563,ko01100,map00563,map01100"
gene_07756,"ko00563,ko01100,map00563,map01100"
gene_07757,"ko00563,ko01100,map00563,map01100"
gene_07977,"ko00563,ko01100,map00563,map01100"
gene_08949,"ko00563,ko01100,map00563,map01100"
gene_08950,"ko00563,ko01100,map00563,map01100"
gene_09196,"ko00563,ko01100,map00563,map01100"
gene_10270,"ko00563,ko01100,map00563,map01100"
gene_11785,"ko00563,ko01100,map00563,map01100"
gene_12397,"ko00563,ko01100,map00563,map01100"
gene_08523,"ko00563,map00563"
gene_09943,"ko00563,map00563"
gene_09944,"ko00563,map00563"
gene_07128,"ko00564,ko00565,ko00590,ko00591,ko00592,ko01100,ko01110,ko04010,ko04014,ko04072,ko04217,ko04270,ko04370,ko04611,ko04664,ko04724,ko04726,ko04730,ko04750,ko04912,ko04913,ko04921,ko05231,map00564,map00565,map00590,map00591,map00592,map01100,map01110,map04010,map04014,map04072,map04217,map04270,map04370,map04611,map04664,map04724,map04726,map04730,map04750,map04912,map04913,map04921,map05231"
gene_00520,"ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231"
gene_03867,"ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231"
gene_04551,"ko00564,ko00565,ko01100,ko01110,ko04014,ko04024,ko04071,ko04072,ko04144,ko04666,ko04724,ko04912,ko05231,map00564,map00565,map01100,map01110,map04014,map04024,map04071,map04072,map04144,map04666,map04724,map04912,map05231"
gene_08044,"ko00564,ko00565,ko01100,map00564,map00565,map01100"
gene_12541,"ko00564,ko00983,ko04725,map00564,map00983,map04725"
gene_12542,"ko00564,ko00983,ko04725,map00564,map00983,map04725"
gene_11358,"ko00564,ko01100,ko01110,ko04070,map00564,map01100,map01110,map04070"
gene_00407,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_02215,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_03935,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_04029,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_04967,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_07881,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_09731,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_11119,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_11901,"ko00564,ko01100,ko01110,map00564,map01100,map01110"
gene_04228,"ko00564,ko01100,map00564,map01100"
gene_06519,"ko00564,ko01100,map00564,map01100"
gene_07244,"ko00564,ko01100,map00564,map01100"
gene_08472,"ko00564,ko01100,map00564,map01100"
gene_10126,"ko00564,ko01100,map00564,map01100"
gene_10317,"ko00564,ko01100,map00564,map01100"
gene_00850,"ko00564,ko01110,ko04011,map00564,map01110,map04011"
gene_03836,"ko00564,ko01110,ko04011,map00564,map01110,map04011"
gene_09316,"ko00564,ko01110,ko04011,map00564,map01110,map04011"
gene_09701,"ko00564,ko01110,map00564,map01110"
gene_09702,"ko00564,ko01110,map00564,map01110"
gene_00400,"ko00564,ko04725,map00564,map04725"
gene_00152,"ko00564,ko05231,map00564,map05231"
gene_01258,"ko00564,map00564"
gene_01477,"ko00564,map00564"
gene_01990,"ko00564,map00564"
gene_02643,"ko00564,map00564"
gene_07046,"ko00564,map00564"
gene_07234,"ko00564,map00564"
gene_07681,"ko00564,map00564"
gene_10643,"ko00564,map00564"
gene_10830,"ko00564,map00564"
gene_09058,"ko00565,ko01100,map00565,map01100"
gene_02342,"ko00590,ko00591,ko01100,ko04064,ko04370,ko04611,ko04657,ko04668,ko04723,ko04726,ko04913,ko04921,ko04923,ko05140,ko05165,ko05167,ko05200,ko05204,ko05206,ko05222,map00590,map00591,map01100,map04064,map04370,map04611,map04657,map04668,map04723,map04726,map04913,map04921,map04923,map05140,map05165,map05167,map05200,map05204,map05206,map05222"
gene_06457,"ko00590,ko00591,ko01100,ko04064,ko04370,ko04657,ko04668,ko04723,ko04726,ko04913,ko04921,ko04923,ko05140,ko05165,ko05167,ko05200,ko05204,ko05206,ko05222,map00590,map00591,map01100,map04064,map04370,map04657,map04668,map04723,map04726,map04913,map04921,map04923,map05140,map05165,map05167,map05200,map05204,map05206,map05222"
gene_08289,"ko00590,ko00625,ko01100,ko01120,ko04146,map00590,map00625,map01100,map01120,map04146"
gene_10454,"ko00590,ko01100,map00590,map01100"
gene_01807,"ko00592,ko01100,ko01110,map00592,map01100,map01110"
gene_04670,"ko00592,ko01100,ko01110,map00592,map01100,map01110"
gene_06010,"ko00592,ko01100,ko01110,map00592,map01100,map01110"
gene_06665,"ko00592,ko01100,ko01110,map00592,map01100,map01110"
gene_10147,"ko00592,ko01100,ko01110,map00592,map01100,map01110"
gene_04268,"ko00600,ko01100,ko04020,ko04071,ko04072,ko04370,ko04371,ko04666,ko05152,map00600,map01100,map04020,map04071,map04072,map04370,map04371,map04666,map05152"
gene_00913,"ko00600,ko01100,ko04071,ko04138,map00600,map01100,map04071,map04138"
gene_01533,"ko00600,ko01100,ko04071,ko04138,map00600,map01100,map04071,map04138"
gene_01534,"ko00600,ko01100,ko04071,ko04138,map00600,map01100,map04071,map04138"
gene_04187,"ko00600,ko01100,ko04071,ko04138,map00600,map01100,map04071,map04138"
gene_07013,"ko00600,ko01100,ko04071,ko04138,map00600,map01100,map04071,map04138"
gene_02893,"ko00600,ko01100,ko04071,ko04142,ko04217,map00600,map01100,map04071,map04142,map04217"
gene_03279,"ko00600,ko01100,ko04071,ko04142,ko04217,map00600,map01100,map04071,map04142,map04217"
gene_01673,"ko00600,ko01100,ko04071,map00600,map01100,map04071"
gene_02863,"ko00600,ko01100,ko04071,map00600,map01100,map04071"
gene_03202,"ko00600,ko01100,ko04071,map00600,map01100,map04071"
gene_06486,"ko00600,ko01100,ko04071,map00600,map01100,map04071"
gene_00909,"ko00600,ko01100,map00600,map01100"
gene_00982,"ko00600,ko01100,map00600,map01100"
gene_01199,"ko00600,ko01100,map00600,map01100"
gene_02935,"ko00600,ko01100,map00600,map01100"
gene_03249,"ko00600,ko01100,map00600,map01100"
gene_10919,"ko00600,ko01100,map00600,map01100"
gene_11437,"ko00600,ko01100,map00600,map01100"
gene_12506,"ko00600,ko01100,map00600,map01100"
gene_12511,"ko00600,ko01100,map00600,map01100"
gene_13213,"ko00600,ko01100,map00600,map01100"
gene_03620,"ko00600,ko04071,map00600,map04071"
gene_00906,"ko00600,map00600"
gene_04042,"ko00600,map00600"
gene_04736,"ko00604,ko01100,map00604,map01100"
gene_08149,"ko00620,ko00627,ko01120,map00620,map00627,map01120"
gene_10399,"ko00620,ko00630,ko01100,ko01110,ko01120,ko01200,map00620,map00630,map01100,map01110,map01120,map01200"
gene_05192,"ko00620,ko00640,ko04011,map00620,map00640,map04011"
gene_05972,"ko00620,ko00640,ko04011,map00620,map00640,map04011"
gene_07589,"ko00620,ko00640,ko04011,map00620,map00640,map04011"
gene_07832,"ko00620,ko00640,ko04011,map00620,map00640,map04011"
gene_11436,"ko00620,ko00640,ko04011,map00620,map00640,map04011"
gene_08353,"ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00720,map01100,map01120,map01200"
gene_08354,"ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00720,map01100,map01120,map01200"
gene_08355,"ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00720,map01100,map01120,map01200"
gene_08356,"ko00620,ko00680,ko00720,ko01100,ko01120,ko01200,map00620,map00680,map00720,map01100,map01120,map01200"
gene_10521,"ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200"
gene_10522,"ko00620,ko00710,ko01100,ko01120,ko01200,map00620,map00710,map01100,map01120,map01200"
gene_02708,"ko00620,ko01100,map00620,map01100"
gene_03034,"ko00620,ko01100,map00620,map01100"
gene_08326,"ko00620,ko01100,map00620,map01100"
gene_11337,"ko00620,ko01100,map00620,map01100"
gene_11627,"ko00620,ko01100,map00620,map01100"
gene_01175,"ko00620,ko01120,map00620,map01120"
gene_06270,"ko00620,ko01120,map00620,map01120"
gene_11448,"ko00620,ko01120,map00620,map01120"
gene_00474,"ko00620,ko01200,ko02020,map00620,map01200,map02020"
gene_00112,"ko00620,map00620"
gene_00275,"ko00620,map00620"
gene_00485,"ko00620,map00620"
gene_01787,"ko00620,map00620"
gene_01791,"ko00620,map00620"
gene_02549,"ko00620,map00620"
gene_03085,"ko00620,map00620"
gene_03695,"ko00620,map00620"
gene_04757,"ko00620,map00620"
gene_06209,"ko00620,map00620"
gene_07608,"ko00620,map00620"
gene_11564,"ko00620,map00620"
gene_12497,"ko00620,map00620"
gene_00314,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_00576,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_00938,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_01243,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_03003,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_03071,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_03144,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_03316,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_03788,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_04696,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_04991,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_05881,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_05929,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_05983,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_06041,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_07829,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_08178,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_08593,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_08899,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_09850,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_10783,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_10825,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_10851,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_11719,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_12376,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_12527,"ko00621,ko00624,ko00626,ko01100,ko01120,ko01220,map00621,map00624,map00626,map01100,map01120,map01220"
gene_00187,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_01388,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_03221,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_03866,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_05429,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_05526,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_05867,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_06356,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_12053,"ko00623,ko00627,ko01120,map00623,map00627,map01120"
gene_01886,"ko00627,ko01120,map00627,map01120"
gene_10173,"ko00630,ko00670,map00630,map00670"
gene_09983,"ko00630,ko00680,ko01100,ko01120,ko01200,map00630,map00680,map01100,map01120,map01200"
gene_04674,"ko00630,ko01100,ko01110,ko01120,ko01130,ko01200,ko04146,map00630,map01100,map01110,map01120,map01130,map01200,map04146"
gene_11090,"ko00630,ko01100,ko01110,ko01120,ko01130,ko01200,ko04146,map00630,map01100,map01110,map01120,map01130,map01200,map04146"
gene_12063,"ko00630,ko01100,ko01110,ko01120,ko01130,ko01200,ko04146,map00630,map01100,map01110,map01120,map01130,map01200,map04146"
gene_00168,"ko00630,ko01100,ko01110,ko01120,ko01200,map00630,map01100,map01110,map01120,map01200"
gene_01135,"ko00630,ko01100,ko01110,ko01120,ko01200,map00630,map01100,map01110,map01120,map01200"
gene_03786,"ko00630,ko01100,ko01110,ko01120,ko01200,map00630,map01100,map01110,map01120,map01200"
gene_03787,"ko00630,ko01100,ko01110,ko01120,ko01200,map00630,map01100,map01110,map01120,map01200"
gene_00930,"ko00630,ko01100,ko01110,ko01120,map00630,map01100,map01110,map01120"
gene_05032,"ko00630,ko01100,ko01110,ko01120,map00630,map01100,map01110,map01120"
gene_07340,"ko00630,ko01100,ko01110,ko01120,map00630,map01100,map01110,map01120"
gene_11678,"ko00630,ko01100,ko01110,ko01120,map00630,map01100,map01110,map01120"
gene_06852,"ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130"
gene_00910,"ko00630,ko01100,map00630,map01100"
gene_02856,"ko00630,ko01100,map00630,map01100"
gene_10477,"ko00640,ko01100,map00640,map01100"
gene_06869,"ko00640,map00640"
gene_09028,"ko00640,map00640"
gene_09571,"ko00640,map00640"
gene_10238,"ko00640,map00640"
gene_10315,"ko00640,map00640"
gene_10390,"ko00640,map00640"
gene_09700,"ko00643,ko01120,map00643,map01120"
gene_03940,"ko00650,map00650"
gene_05425,"ko00650,map00650"
gene_01192,"ko00660,map00660"
gene_04837,"ko00660,map00660"
gene_04871,"ko00670,ko00720,ko01100,ko01120,ko01200,ko01523,map00670,map00720,map01100,map01120,map01200,map01523"
gene_07197,"ko00670,ko00720,ko01100,ko01120,ko01200,ko01523,map00670,map00720,map01100,map01120,map01200,map01523"
gene_06190,"ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523"
gene_10090,"ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523"
gene_10813,"ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523"
gene_11465,"ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523"
gene_01732,"ko00670,ko00970,map00670,map00970"
gene_01923,"ko00670,ko01100,map00670,map01100"
gene_04609,"ko00670,ko01100,map00670,map01100"
gene_11537,"ko00670,ko01100,map00670,map01100"
gene_01671,"ko00680,ko01100,ko01120,ko01200,map00680,map01100,map01120,map01200"
gene_03362,"ko00680,ko01120,ko01200,map00680,map01120,map01200"
gene_03463,"ko00680,ko01120,ko01200,map00680,map01120,map01200"
gene_04479,"ko00680,ko01120,ko01200,map00680,map01120,map01200"
gene_06555,"ko00680,ko01120,ko01200,map00680,map01120,map01200"
gene_00107,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_00108,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_01566,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_02728,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_03869,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_06087,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_06882,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_07909,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_08588,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_08828,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_09113,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_09235,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_10093,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_10561,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_10853,"ko00730,ko00740,ko01100,map00730,map00740,map01100"
gene_08749,"ko00730,ko00790,ko01100,ko02020,map00730,map00790,map01100,map02020"
gene_04998,"ko00730,ko01100,ko04122,map00730,map01100,map04122"
gene_01762,"ko00730,ko01100,map00730,map01100"
gene_02361,"ko00730,ko01100,map00730,map01100"
gene_03203,"ko00730,ko01100,map00730,map01100"
gene_04507,"ko00730,ko01100,map00730,map01100"
gene_06768,"ko00730,ko01100,map00730,map01100"
gene_07645,"ko00730,ko01100,map00730,map01100"
gene_07746,"ko00730,ko01100,map00730,map01100"
gene_11473,"ko00730,ko01100,map00730,map01100"
gene_12669,"ko00730,ko01100,map00730,map01100"
gene_05561,"ko00740,ko00790,ko01100,ko01110,ko02024,map00740,map00790,map01100,map01110,map02024"
gene_01648,"ko00740,ko01100,ko01110,map00740,map01100,map01110"
gene_02116,"ko00740,ko01100,ko01110,map00740,map01100,map01110"
gene_05438,"ko00740,ko01100,ko01110,map00740,map01100,map01110"
gene_09159,"ko00740,ko01100,ko01110,map00740,map01100,map01110"
gene_09684,"ko00740,ko01100,ko01110,map00740,map01100,map01110"
gene_03896,"ko00740,ko01100,map00740,map01100"
gene_07617,"ko00740,ko01100,map00740,map01100"
